casa,data,temperatura_appartamento,stato_luce1,stato_luce2,stato_luce3,energia_consumata_giornaliera_appartamento,potenza_istantanea_consumata_appartamento,guasto
casa2,202603271820,40.0,0,1,0,2385,157,
casa2,202603271825,39.9,0,0,1,2389,46,
casa2,202603271830,40.0,0,1,0,2393,50,
casa2,202603271835,40.0,1,0,0,2412,230,
casa2,202603271840,40.0,1,0,1,2420,95,
casa2,202603271845,39.7,1,0,0,2440,242,
casa2,202603271850,40.0,1,1,1,2451,129,
casa2,202603271855,40.0,1,0,0,2471,236,
casa2,202603271900,40.0,0,1,1,2483,152,
casa2,202603271905,40.0,1,0,1,2502,225,
casa2,202603271910,40.0,1,0,0,2513,138,
casa2,202603271915,39.7,1,0,1,2530,197,
casa2,202603271920,40.0,1,1,1,2539,109,
casa2,202603271925,40.0,0,0,0,2545,73,
casa2,202603271930,39.6,0,0,0,2552,78,
casa2,202603271935,40.0,0,0,1,2569,205,
casa2,202603271940,40.0,0,0,0,2572,45,
casa2,202603271945,40.0,0,0,1,2582,115,
casa2,202603271950,40.0,1,0,0,2590,90,
casa2,202603271955,40.0,1,1,1,2595,61,
casa2,202603272000,39.8,0,1,0,2609,172,
casa2,202603272005,40.0,1,0,0,2626,209,
casa2,202603272010,40.0,1,1,0,2644,210,
casa2,202603272015,40.0,1,0,1,2663,234,
casa2,202603272020,39.9,0,1,1,2681,209,
casa2,202603272025,40.0,1,1,0,2699,213,
casa2,202603272030,40.0,0,1,1,2715,200,
casa2,202603272035,39.8,1,1,1,2729,166,
casa2,202603272040,40.0,1,0,0,2737,101,
casa2,202603272045,40.0,1,0,1,2758,241,
casa2,202603272050,40.0,1,1,0,2762,52,
casa2,202603272055,40.0,0,1,0,2769,82,
casa2,202603272100,39.1,1,0,1,2779,127,
casa2,202603272105,39.4,0,0,1,2783,44,
casa2,202603272110,38.4,1,1,1,2797,170,
casa2,202603272115,37.5,1,1,0,2812,181,
casa2,202603272120,37.1,0,1,0,2819,80,
casa2,202603272125,37.4,1,1,0,2833,167,
casa2,202603272130,36.7,0,1,0,2837,49,
casa2,202603272135,35.9,0,0,1,2846,110,
casa2,202603272140,36.0,1,0,1,2859,158,
casa2,202603272145,35.6,0,1,1,2880,250,
casa2,202603272150,34.8,0,0,0,2888,93,
casa2,202603272155,34.3,0,0,1,2906,219,
casa2,202603272200,34.1,0,1,1,2914,94,
casa2,202603272205,34.4,0,0,1,2928,174,
casa2,202603272210,34.3,1,1,0,2944,191,
casa2,202603272215,34.3,0,1,1,2954,114,
casa2,202603272220,33.4,0,1,1,2974,245,
casa2,202603272225,33.3,1,1,0,2993,230,
casa2,202603272230,32.5,1,0,0,3001,94,
casa2,202603272235,32.2,1,1,0,3014,152,
casa2,202603272240,32.1,1,1,1,3018,45,
casa2,202603272245,31.7,0,1,1,3027,110,
casa2,202603272250,31.4,1,1,0,3031,54,
casa2,202603272255,31.5,1,1,1,3051,232,
casa2,202603272300,31.8,1,0,0,3059,103,
casa2,202603272305,-999.0,-999,-999,0,3067,90,"luce1, temperatura, luce2"
casa2,202603272310,31.8,0,1,1,3085,223,
casa2,202603272315,31.6,1,0,1,3089,48,
casa2,202603272320,30.8,1,1,1,3107,218,
casa2,202603272325,30.3,1,0,0,3121,168,
casa2,202603272330,29.3,1,1,1,3142,246,
casa2,202603272335,28.7,0,0,1,3156,173,
casa2,202603272340,28.9,0,1,1,3161,51,
casa2,202603272345,28.3,1,1,1,3168,92,
casa2,202603272350,28.3,0,0,1,3172,46,
casa2,202603272355,28.1,0,0,0,3181,102,
casa2,202603280000,28.3,0,0,0,18,220,
casa2,202603280005,28.3,-999,-999,1,35,201,"luce1, luce2"
casa2,202603280010,28.1,0,1,1,40,70,
casa2,202603280015,28.1,0,1,0,46,66,
casa2,202603280020,27.3,1,1,1,61,178,
casa2,202603280025,26.8,1,0,1,78,212,
casa2,202603280030,26.4,1,1,1,83,55,
casa2,202603280035,25.5,1,0,0,87,50,
casa2,202603280040,24.9,1,0,1,103,187,
casa2,202603280045,24.6,1,0,1,115,145,
casa2,202603280050,24.1,0,1,0,134,231,
casa2,202603280055,23.4,0,1,1,137,31,
casa2,202603280100,23.5,0,1,1,152,188,
casa2,202603280105,23.9,1,1,0,167,182,
casa2,202603280110,23.7,0,1,1,174,82,
casa2,202603280115,24.0,1,1,1,178,49,
casa2,202603280120,24.3,1,1,1,194,192,
casa2,202603280125,23.7,0,0,1,198,37,
casa2,202603280130,23.6,0,0,0,218,248,
casa2,202603280135,22.6,1,0,0,221,38,
casa2,202603280140,22.6,1,1,0,230,110,
casa2,202603280145,23.0,1,1,1,239,98,
casa2,202603280150,22.9,1,1,1,247,100,
casa2,202603280155,23.2,0,0,0,253,70,
casa2,202603280200,22.8,1,1,1,265,141,
casa2,202603280205,22.9,0,0,0,267,32,
casa2,202603280210,22.9,1,1,0,283,193,
casa2,202603280215,22.5,1,1,0,298,173,
casa2,202603280220,22.8,0,1,1,303,63,
casa2,202603280225,22.9,1,0,0,322,227,
casa2,202603280230,23.2,1,0,0,326,52,
casa2,202603280235,22.2,1,1,0,338,146,
casa2,202603280240,22.3,1,-999,-999,356,210,"luce2, luce3"
casa2,202603280245,21.6,0,1,1,370,171,
casa2,202603280250,21.5,1,0,0,380,123,
casa2,202603280255,21.9,0,1,1,385,58,
casa2,202603280300,22.2,0,1,1,390,52,
casa2,202603280305,22.0,0,0,0,405,187,
casa2,202603280310,21.7,1,0,1,411,70,
casa2,202603280315,21.8,0,0,0,415,44,
casa2,202603280320,21.3,1,1,0,430,189,
casa2,202603280325,21.1,1,0,0,449,226,
casa2,202603280330,20.5,1,1,0,464,172,
casa2,202603280335,20.1,0,1,0,481,207,
casa2,202603280340,20.1,0,1,1,499,215,
casa2,202603280345,19.7,0,0,1,501,30,
casa2,202603280350,19.4,0,0,1,506,55,
casa2,202603280355,18.6,1,1,1,523,202,
casa2,202603280400,18.4,0,0,1,534,135,
casa2,202603280405,18.5,0,0,1,543,110,
casa2,202603280410,18.0,0,1,1,547,49,
casa2,202603280415,17.5,1,1,1,551,45,
casa2,202603280420,17.0,1,1,1,553,20,
casa2,202603280425,17.0,1,0,0,559,79,
casa2,202603280430,16.6,-999,0,-999,563,41,"luce1, luce3"
casa2,202603280435,15.6,1,0,1,576,156,
casa2,202603280440,15.8,0,0,0,584,100,
casa2,202603280445,16.0,0,1,1,600,191,
casa2,202603280450,15.7,1,1,0,619,229,
casa2,202603280455,15.1,0,0,1,633,163,
casa2,202603280500,14.7,0,1,1,639,81,
casa2,202603280505,15.0,0,0,1,657,218,
casa2,202603280510,14.8,0,1,1,663,68,
casa2,202603280515,15.2,0,1,1,675,149,
casa2,202603280520,14.4,1,0,1,690,172,
casa2,202603280525,14.4,0,1,1,693,35,
casa2,202603280530,14.1,0,0,0,708,188,
casa2,202603280535,13.9,0,0,0,721,154,
casa2,202603280540,13.9,1,1,0,737,191,
casa2,202603280545,14.0,1,0,1,745,94,
casa2,202603280550,13.7,1,1,0,751,77,
casa2,202603280555,13.8,1,1,1,770,227,
casa2,202603280600,14.3,1,1,1,791,247,
casa2,202603280605,14.9,1,0,0,795,54,
casa2,202603280610,15.5,0,0,0,802,84,
casa2,202603280615,16.1,1,0,0,810,96,
casa2,202603280620,16.6,0,0,0,825,177,
casa2,202603280625,17.4,0,0,1,838,160,
casa2,202603280630,17.6,1,1,1,856,206,
casa2,202603280635,17.9,0,1,0,876,245,
casa2,202603280640,18.5,0,0,1,889,150,
casa2,202603280645,19.4,1,1,0,891,24,
casa2,202603280650,19.6,0,0,1,907,199,
casa2,202603280655,20.0,0,0,1,917,121,
casa2,202603280700,19.8,1,0,1,928,131,
casa2,202603280705,20.3,1,0,0,935,80,
casa2,202603280710,20.9,0,1,1,938,38,
casa2,202603280715,21.2,0,0,1,958,236,
casa2,202603280720,21.3,0,1,0,978,243,
casa2,202603280725,20.9,1,0,1,992,174,
casa2,202603280730,21.8,1,1,0,994,20,
casa2,202603280735,21.7,1,0,1,996,22,
casa2,202603280740,21.6,1,1,1,1013,208,
casa2,202603280745,22.4,1,0,0,1027,170,
casa2,202603280750,23.1,1,1,0,1046,225,
casa2,202603280755,23.7,0,0,1,1065,228,
casa2,202603280800,24.0,1,1,0,1067,26,
casa2,202603280805,24.1,1,1,1,1080,154,
casa2,202603280810,24.0,0,1,1,1088,96,
casa2,202603280815,24.8,0,0,0,1095,81,
casa2,202603280820,25.0,0,0,1,1110,181,
casa2,202603280825,24.9,1,0,0,1127,199,
casa2,202603280830,25.5,0,1,1,1131,51,
casa2,202603280835,25.6,0,0,1,1138,92,
casa2,202603280840,25.5,0,0,0,1155,200,
casa2,202603280845,25.4,1,0,1,1170,176,
casa2,202603280850,25.2,0,1,0,1183,155,
casa2,202603280855,25.9,1,0,0,1199,198,
casa2,202603280900,25.7,0,0,1,1218,229,
casa2,202603280905,25.6,1,1,1,1239,247,
casa2,202603280910,26.0,0,0,1,1242,42,
casa2,202603280915,26.6,0,0,0,1250,93,
casa2,202603280920,26.7,1,1,0,1271,249,
casa2,202603280925,26.3,1,0,0,1278,80,
casa2,202603280930,26.5,0,1,0,1290,151,
casa2,202603280935,27.4,1,0,1,1309,230,
casa2,202603280940,28.2,1,0,1,1321,139,
casa2,202603280945,28.7,1,0,1,1324,33,
casa2,202603280950,28.9,1,0,0,1333,114,
casa2,202603280955,29.8,0,1,0,1353,244,
casa2,202603281000,29.8,1,1,0,1362,107,
casa2,202603281005,29.5,0,0,1,1370,97,
casa2,202603281010,30.3,1,0,0,1373,35,
casa2,202603281015,30.7,0,0,1,1390,203,
casa2,202603281020,30.6,1,0,0,1403,149,
casa2,202603281025,30.5,1,0,1,1410,89,
casa2,202603281030,31.3,-999,-999,-999,1412,20,"luce3, luce1, luce2"
casa2,202603281035,32.2,1,1,1,1424,144,
casa2,202603281040,31.8,1,0,1,1437,154,
casa2,202603281045,32.5,0,1,0,1442,65,
casa2,202603281050,33.2,0,0,0,1448,74,
casa2,202603281055,33.3,1,1,1,1461,155,
casa2,202603281100,33.4,1,0,1,1477,191,
casa2,202603281105,33.5,1,1,0,1497,235,
casa2,202603281110,34.1,0,1,0,1513,190,
casa2,202603281115,34.2,0,0,1,1532,238,
casa2,202603281120,33.9,1,0,1,1546,158,
casa2,202603281125,34.6,0,1,0,1561,180,
casa2,202603281130,34.5,0,0,1,1569,105,
casa2,202603281135,34.5,1,1,1,1586,203,
casa2,202603281140,34.3,0,0,0,1596,119,
casa2,202603281145,34.9,1,1,1,1606,116,
casa2,202603281150,35.4,1,0,0,1624,216,
casa2,202603281155,35.8,0,1,1,1628,50,
casa2,202603281200,36.1,0,0,0,1638,115,
casa2,202603281205,37.1,1,1,1,1651,156,
casa2,202603281210,38.1,0,0,1,1660,118,
casa2,202603281215,38.5,0,0,1,1678,208,
casa2,202603281220,38.2,1,1,1,1691,160,
casa2,202603281225,38.9,0,1,1,1705,168,
casa2,202603281230,39.3,0,1,1,1715,117,
casa2,202603281235,39.1,0,1,0,1719,45,
casa2,202603281240,39.3,-999,-999,-999,1725,83,"luce1, luce3, luce2"
casa2,202603281245,-999.0,-999,-999,-999,1742,201,"temperatura, luce2, luce3, luce1"
casa2,202603281250,39.4,1,1,0,1744,20,
casa2,202603281255,39.4,0,0,1,1751,86,
casa2,202603281300,-999.0,-999,-999,0,1755,44,"temperatura, luce2, luce1"
casa2,202603281305,40.0,0,1,1,1769,176,
casa2,202603281310,39.9,0,0,1,1778,103,
casa2,202603281315,39.6,0,1,1,1796,212,
casa2,202603281320,40.0,1,1,1,1809,156,
casa2,202603281325,40.0,0,1,0,1827,216,
casa2,202603281330,40.0,0,1,0,1832,65,
casa2,202603281335,39.7,1,1,0,1843,135,
casa2,202603281340,40.0,0,1,0,1850,84,
casa2,202603281345,39.9,1,0,0,1854,50,
casa2,202603281350,40.0,1,0,1,1875,249,
casa2,202603281355,39.7,1,0,1,1891,185,
casa2,202603281400,39.8,0,0,0,1904,166,
casa2,202603281405,39.8,0,1,0,1907,28,
casa2,202603281410,40.0,0,0,0,1915,94,
casa2,202603281415,40.0,-999,-999,-999,1917,26,"luce3, luce2, luce1"
casa2,202603281420,39.9,1,0,0,1927,117,
casa2,202603281425,40.0,1,0,1,1943,194,
casa2,202603281430,40.0,1,0,0,1945,23,
casa2,202603281435,39.8,0,0,1,1954,111,
casa2,202603281440,40.0,0,1,1,1974,238,
casa2,202603281445,40.0,1,0,0,1982,98,
casa2,202603281450,40.0,0,1,0,1992,118,
casa2,202603281455,39.9,1,1,1,2000,99,
casa2,202603281500,40.0,1,0,0,2014,166,
casa2,202603281505,40.0,1,1,0,2019,65,
casa2,202603281510,40.0,0,1,0,2032,150,
casa2,202603281515,40.0,1,1,0,2044,147,
casa2,202603281520,40.0,0,1,1,2046,22,
casa2,202603281525,40.0,0,0,0,2062,191,
casa2,202603281530,40.0,0,0,0,2073,131,
casa2,202603281535,40.0,1,1,1,2077,49,
casa2,202603281540,40.0,1,0,0,2084,88,
casa2,202603281545,39.8,0,1,0,2088,49,
casa2,202603281550,40.0,0,0,1,2101,158,
casa2,202603281555,40.0,1,0,1,2110,106,
casa2,202603281600,40.0,0,1,1,2116,68,
casa2,202603281605,39.7,1,1,1,2136,237,
casa2,202603281610,39.8,0,1,0,2147,141,
casa2,202603281615,39.5,1,0,1,2151,48,
casa2,202603281620,39.2,0,0,1,2169,212,
casa2,202603281625,39.7,1,0,1,2174,57,
casa2,202603281630,39.4,1,0,1,2186,148,
casa2,202603281635,39.4,0,1,1,2192,66,
casa2,202603281640,39.7,1,0,1,2194,26,
casa2,202603281645,39.3,1,1,0,2214,239,
casa2,202603281650,40.0,0,1,0,2226,149,
casa2,202603281655,40.0,1,1,0,2239,150,
casa2,202603281700,39.7,1,0,0,2252,164,
casa2,202603281705,40.0,0,1,0,2273,249,
casa2,202603281710,39.7,0,0,0,2288,176,
casa2,202603281715,39.5,0,1,0,2296,102,
casa2,202603281720,39.4,0,0,1,2303,82,
casa2,202603281725,39.7,1,0,0,2316,158,
casa2,202603281730,40.0,1,0,1,2318,25,
casa2,202603281735,40.0,0,1,0,2338,233,
casa2,202603281740,40.0,1,0,0,2353,185,
casa2,202603281745,40.0,0,0,1,2373,243,
casa2,202603281750,40.0,0,0,0,2381,92,
casa2,202603281755,39.8,0,1,1,2385,52,
casa2,202603281800,40.0,0,1,1,2403,214,
casa2,202603281805,40.0,0,0,1,2409,75,
casa2,202603281810,40.0,1,1,1,2427,210,
casa2,202603281815,40.0,0,1,0,2439,149,
casa2,202603281820,40.0,0,0,1,2445,63,
casa2,202603281825,40.0,0,1,0,2452,90,
casa2,202603281830,40.0,1,0,0,2471,232,
casa2,202603281835,40.0,1,0,0,2482,128,
casa2,202603281840,40.0,0,1,0,2487,60,
casa2,202603281845,40.0,0,1,1,2492,63,
casa2,202603281850,40.0,1,1,1,2504,137,
casa2,202603281855,40.0,1,0,1,2522,218,
casa2,202603281900,40.0,0,0,0,2527,65,
casa2,202603281905,40.0,0,1,1,2545,215,
casa2,202603281910,40.0,0,1,1,2561,188,
casa2,202603281915,40.0,1,1,0,2579,222,
casa2,202603281920,40.0,1,0,1,2593,160,
casa2,202603281925,40.0,0,1,1,2608,181,
casa2,202603281930,40.0,1,0,1,2622,176,
casa2,202603281935,40.0,1,0,1,2632,111,
casa2,202603281940,40.0,1,1,0,2639,93,
casa2,202603281945,40.0,1,0,1,2656,195,
casa2,202603281950,40.0,1,0,1,2671,183,
casa2,202603281955,39.7,0,1,0,2688,200,
casa2,202603282000,39.9,0,1,0,2699,132,
casa2,202603282005,40.0,0,1,1,2710,136,
casa2,202603282010,40.0,0,0,1,2720,123,
casa2,202603282015,40.0,1,0,1,2732,147,
casa2,202603282020,40.0,1,1,1,2753,244,
casa2,202603282025,40.0,1,1,0,2765,151,
casa2,202603282030,40.0,0,1,1,2784,224,
casa2,202603282035,40.0,0,1,1,2796,139,
casa2,202603282040,39.8,0,0,1,2797,22,
casa2,202603282045,39.8,1,1,1,2803,71,
casa2,202603282050,40.0,0,1,0,2813,117,
casa2,202603282055,40.0,1,1,0,2818,59,
casa2,202603282100,39.3,0,0,0,2834,191,
casa2,202603282105,38.7,0,0,0,2842,99,
casa2,202603282110,39.1,0,1,0,2855,152,
casa2,202603282115,38.7,1,0,0,2865,117,
casa2,202603282120,38.0,1,0,0,2874,119,
casa2,202603282125,37.1,0,0,0,2887,145,
casa2,202603282130,36.6,0,0,1,2907,244,
casa2,202603282135,35.6,1,1,0,2909,26,
casa2,202603282140,34.6,0,1,1,2914,58,
casa2,202603282145,34.8,1,1,0,2923,107,
casa2,202603282150,34.2,0,1,0,2929,70,
casa2,202603282155,33.7,0,0,0,2944,179,
casa2,202603282200,33.8,1,0,0,2948,50,
casa2,202603282205,34.1,1,0,0,2954,75,
casa2,202603282210,33.8,1,0,1,2960,69,
casa2,202603282215,33.4,1,0,1,2976,191,
casa2,202603282220,32.8,0,1,1,2988,153,
casa2,202603282225,32.6,0,1,0,3001,152,
casa2,202603282230,31.9,0,1,1,3010,102,
casa2,202603282235,31.5,1,1,1,3025,184,
casa2,202603282240,31.5,1,0,0,3042,206,
casa2,202603282245,31.1,0,1,1,3058,193,
casa2,202603282250,31.0,0,1,1,3067,104,
casa2,202603282255,30.1,1,0,0,3083,198,
casa2,202603282300,29.6,1,0,0,3096,156,
casa2,202603282305,29.6,0,0,1,3106,121,
casa2,202603282310,29.6,1,0,1,3121,170,
casa2,202603282315,28.7,0,0,1,3136,189,
casa2,202603282320,27.8,0,1,0,3139,30,
casa2,202603282325,27.6,1,1,0,3147,101,
casa2,202603282330,26.9,1,0,0,3164,205,
casa2,202603282335,27.2,0,0,0,3183,225,
casa2,202603282340,26.6,1,0,0,3193,115,
casa2,202603282345,26.4,0,1,1,3208,180,
casa2,202603282350,26.6,-999,1,1,3210,29,luce1
casa2,202603282355,26.0,0,1,0,3215,63,
casa2,202603290000,26.3,1,1,1,8,103,
casa2,202603290005,25.7,1,1,0,29,248,
casa2,202603290010,25.8,1,0,0,47,216,
casa2,202603290015,24.8,1,1,1,52,59,
casa2,202603290020,24.3,1,0,0,67,185,
casa2,202603290025,24.6,0,0,0,87,235,
casa2,202603290030,23.7,0,0,1,98,131,
casa2,202603290035,23.3,1,0,-999,112,167,luce3
casa2,202603290040,22.9,0,0,0,120,107,
casa2,202603290045,22.0,1,1,1,129,103,
casa2,202603290050,21.1,1,0,0,138,110,
casa2,202603290055,20.6,1,0,0,146,92,
casa2,202603290100,20.1,1,-999,-999,154,100,"luce3, luce2"
casa2,202603290105,20.2,0,1,0,161,80,
casa2,202603290110,20.5,0,1,1,181,248,
casa2,202603290115,20.5,0,1,1,190,98,
casa2,202603290120,19.9,1,1,0,200,121,
casa2,202603290125,19.3,0,0,1,215,188,
casa2,202603290130,19.4,0,1,1,227,138,
casa2,202603290135,19.3,0,1,1,240,152,
casa2,202603290140,18.6,0,0,0,259,236,
casa2,202603290145,18.5,1,1,0,272,158,
casa2,202603290150,18.9,0,0,-999,289,204,luce3
casa2,202603290155,19.2,1,0,1,305,190,
casa2,202603290200,19.2,1,0,0,315,115,
casa2,202603290205,18.5,1,0,1,320,57,
casa2,202603290210,17.7,1,1,1,339,233,
casa2,202603290215,17.6,1,0,1,346,79,
casa2,202603290220,17.3,0,1,0,357,142,
casa2,202603290225,17.2,1,0,0,364,83,
casa2,202603290230,16.4,1,1,1,374,118,
casa2,202603290235,15.7,1,1,0,379,55,
casa2,202603290240,15.8,1,0,0,394,183,
casa2,202603290245,15.5,0,1,0,404,125,
casa2,202603290250,15.0,0,0,0,412,88,
casa2,202603290255,14.8,1,1,0,421,113,
casa2,202603290300,15.1,1,1,1,427,72,
casa2,202603290305,14.2,0,1,0,436,106,
casa2,202603290310,14.6,0,0,0,439,32,
casa2,202603290315,13.9,0,1,0,441,23,
casa2,202603290320,13.0,0,1,1,443,33,
casa2,202603290325,12.9,1,0,1,454,123,
casa2,202603290330,13.0,1,0,0,463,118,
casa2,202603290335,13.3,1,1,0,471,92,
casa2,202603290340,12.5,1,0,1,491,237,
casa2,202603290345,11.5,1,0,0,497,77,
casa2,202603290350,10.8,1,0,0,512,178,
casa2,202603290355,10.1,1,1,1,525,159,
casa2,202603290400,9.7,0,1,1,534,106,
casa2,202603290405,9.8,0,0,0,554,243,
casa2,202603290410,10.0,1,0,1,559,53,
casa2,202603290415,10.3,0,0,1,563,56,
casa2,202603290420,10.1,0,0,0,570,81,
casa2,202603290425,9.3,1,0,1,578,98,
casa2,202603290430,8.5,0,0,0,586,92,
casa2,202603290435,8.0,1,1,0,593,89,
casa2,202603290440,7.2,1,0,1,605,138,
casa2,202603290445,6.7,0,0,1,610,56,
casa2,202603290450,7.0,0,0,1,630,241,
casa2,202603290455,6.9,1,0,0,645,186,
casa2,202603290500,6.9,1,1,1,656,129,
casa2,202603290505,6.3,0,1,0,658,28,
casa2,202603290510,5.8,1,1,1,672,163,
casa2,202603290515,5.3,1,1,1,678,70,
casa2,202603290520,5.1,0,0,0,688,118,
casa2,202603290525,4.8,0,0,1,695,84,
casa2,202603290530,-999.0,0,-999,0,702,90,"luce2, temperatura"
casa2,202603290535,4.0,0,0,0,715,150,
casa2,202603290540,3.5,0,1,0,718,36,
casa2,202603290545,3.0,0,0,0,733,181,
casa2,202603290550,3.0,0,1,1,741,100,
casa2,202603290555,3.3,0,0,0,762,249,
casa2,202603290600,3.3,0,0,1,771,106,
casa2,202603290605,4.2,0,0,1,776,64,
casa2,202603290610,4.3,1,0,0,783,79,
casa2,202603290615,4.1,1,1,1,797,169,
casa2,202603290620,4.3,1,0,1,817,241,
casa2,202603290625,4.0,0,0,1,831,171,
casa2,202603290630,4.4,0,0,1,838,89,
casa2,202603290635,4.7,0,1,1,854,183,
casa2,202603290640,5.6,0,1,0,870,195,
casa2,202603290645,-999.0,-999,-999,-999,875,67,"temperatura, luce2, luce1, luce3"
casa2,202603290650,6.1,0,0,0,883,95,
casa2,202603290655,5.7,1,0,0,887,38,
casa2,202603290700,6.1,1,1,0,905,224,
casa2,202603290705,5.9,1,1,1,912,83,
casa2,202603290710,5.8,1,1,0,931,228,
casa2,202603290715,6.0,0,1,0,950,231,
casa2,202603290720,5.8,1,1,1,964,167,
casa2,202603290725,5.6,1,1,1,977,147,
casa2,202603290730,5.4,0,0,0,984,89,
casa2,202603290735,5.8,1,1,0,1003,231,
casa2,202603290740,6.1,0,1,0,1020,199,
casa2,202603290745,6.9,1,0,0,1025,57,
casa2,202603290750,7.0,1,0,1,1043,224,
casa2,202603290755,7.3,0,1,0,1049,65,
casa2,202603290800,7.7,1,0,1,1067,222,
casa2,202603290805,8.5,0,1,0,1070,38,
casa2,202603290810,8.1,1,0,1,1082,145,
casa2,202603290815,8.2,1,1,0,1088,62,
casa2,202603290820,9.1,0,0,1,1102,170,
casa2,202603290825,9.1,0,0,0,1114,143,
casa2,202603290830,9.0,1,0,0,1127,156,
casa2,202603290835,9.1,1,1,0,1134,89,
casa2,202603290840,8.8,1,0,1,1139,59,
casa2,202603290845,9.8,1,1,0,1160,250,
casa2,202603290850,10.1,1,1,1,1165,60,
casa2,202603290855,10.4,0,1,1,1168,44,
casa2,202603290900,10.0,1,0,0,1187,219,
casa2,202603290905,9.8,0,0,1,1197,122,
casa2,202603290910,10.7,0,1,1,1217,247,
casa2,202603290915,11.5,1,0,1,1233,187,
casa2,202603290920,11.2,0,0,0,1240,80,
casa2,202603290925,11.1,1,1,1,1250,118,
casa2,202603290930,11.0,1,1,0,1261,140,
casa2,202603290935,11.8,1,1,0,1271,121,
casa2,202603290940,11.6,1,1,1,1276,55,
casa2,202603290945,12.0,0,0,0,1287,137,
casa2,202603290950,12.9,0,0,0,1292,59,
casa2,202603290955,13.3,1,1,0,1305,157,
casa2,202603291000,13.2,0,0,0,1324,227,
casa2,202603291005,13.3,0,0,1,1328,50,
casa2,202603291010,13.4,0,1,0,1339,130,
casa2,202603291015,13.0,1,1,0,1345,75,
casa2,202603291020,12.6,0,0,1,1355,116,
casa2,202603291025,12.9,1,1,1,1374,226,
casa2,202603291030,13.4,0,0,0,1392,218,
casa2,202603291035,13.2,1,1,0,1403,129,
casa2,202603291040,13.9,1,1,1,1420,210,
casa2,202603291045,14.3,0,1,0,1433,146,
casa2,202603291050,14.6,0,0,1,1434,22,
casa2,202603291055,14.9,1,0,0,1455,249,
casa2,202603291100,15.2,1,0,1,1469,172,
casa2,202603291105,15.6,0,1,0,1471,23,
casa2,202603291110,15.4,1,0,0,1480,98,
casa2,202603291115,16.3,0,0,1,1498,220,
casa2,202603291120,16.1,1,0,0,1513,185,
casa2,202603291125,16.6,1,1,0,1526,154,
casa2,202603291130,17.2,1,0,0,1542,191,
casa2,202603291135,17.6,0,0,1,1549,81,
casa2,202603291140,18.0,1,0,1,1564,178,
casa2,202603291145,18.9,1,0,1,1567,39,
casa2,202603291150,18.9,0,1,0,1569,22,
casa2,202603291155,18.6,0,0,1,1580,141,
casa2,202603291200,18.4,0,0,0,1585,56,
casa2,202603291205,18.8,0,0,1,1599,161,
casa2,202603291210,19.5,0,1,0,1617,221,
casa2,202603291215,19.8,0,0,0,1629,149,
casa2,202603291220,20.5,1,0,1,1643,161,
casa2,202603291225,20.6,0,1,0,1659,189,
casa2,202603291230,21.5,1,1,1,1663,56,
casa2,202603291235,22.3,1,1,1,1683,239,
casa2,202603291240,23.1,1,0,1,1696,152,
casa2,202603291245,23.5,0,1,0,1705,115,
casa2,202603291250,23.8,0,0,1,1713,87,
casa2,202603291255,24.5,0,0,1,1726,157,
casa2,202603291300,-999.0,-999,-999,1,1727,20,"luce2, temperatura, luce1"
casa2,202603291305,25.3,0,1,0,1743,182,
casa2,202603291310,25.3,1,1,1,1754,134,
casa2,202603291315,25.2,1,0,0,1767,156,
casa2,202603291320,25.9,1,1,0,1782,180,
casa2,202603291325,26.4,1,1,1,1798,192,
casa2,202603291330,26.6,0,1,0,1809,136,
casa2,202603291335,26.9,0,1,0,1822,153,
casa2,202603291340,27.8,0,1,1,1838,200,
casa2,202603291345,27.8,1,1,0,1855,199,
casa2,202603291350,27.7,1,1,1,1874,233,
casa2,202603291355,27.6,1,1,0,1895,250,
casa2,202603291400,27.2,1,0,0,1908,155,
casa2,202603291405,27.3,0,0,1,1915,85,
casa2,202603291410,27.6,0,0,1,1927,140,
casa2,202603291415,27.6,0,0,0,1943,192,
casa2,202603291420,27.7,0,1,1,1955,142,
casa2,202603291425,27.4,1,1,0,1969,171,
casa2,202603291430,27.0,1,1,0,1986,202,
casa2,202603291435,26.7,1,1,1,1994,102,
casa2,202603291440,27.6,1,1,1,2008,164,
casa2,202603291445,28.1,1,0,0,2023,180,
casa2,202603291450,28.6,0,1,-999,2041,211,luce3
casa2,202603291455,29.3,1,0,0,2045,54,
casa2,202603291500,30.3,1,0,0,2050,53,
casa2,202603291505,31.0,0,1,0,2057,84,
casa2,202603291510,30.8,1,0,0,2058,23,
casa2,202603291515,30.8,1,1,0,2060,20,
casa2,202603291520,31.4,1,1,1,2070,119,
casa2,202603291525,32.4,1,0,0,2083,151,
casa2,202603291530,33.1,0,1,1,2091,106,
casa2,202603291535,34.0,1,0,0,2109,216,
casa2,202603291540,34.8,1,1,1,2123,168,
casa2,202603291545,34.8,1,0,1,2144,248,
casa2,202603291550,35.2,1,1,1,2160,190,
casa2,202603291555,35.3,1,1,1,2177,202,
casa2,202603291600,35.2,1,1,0,2191,167,
casa2,202603291605,35.2,1,0,1,2209,214,
casa2,202603291610,35.2,0,0,1,2210,23,
casa2,202603291615,36.0,1,0,0,2228,205,
casa2,202603291620,36.9,1,1,1,2235,95,
casa2,202603291625,37.7,1,1,0,2248,151,
casa2,202603291630,38.1,0,1,1,2259,129,
